# Program:featureCounts v2.0.6; Command:"featureCounts" "-g" "gene_id" "-G" "db/AfumigatusA1163_Genome.fasta" "-s" "0" "-a" "db/AfumigatusA1163_Genes.gtf" "--tmpDir" "/scratch/jstajich/15483333" "-o" "results/read_count_A1163.tsv" "-F" "GTF" "-T" "24" "-M" "Comp_Azole_1.bam" "Comp_Azole_2.bam" "Comp_Azole_3.bam" "Comp_GMM_1.bam" "Comp_GMM_2.bam" "Comp_GMM_3.bam" "Del_Azole_1.bam" "Del_Azole_2.bam" "Del_Azole_3.bam" "Del_GMM_1.bam" "Del_GMM_2.bam" "Del_GMM_3.bam" "OE_Azole_1.bam" "OE_Azole_2.bam" "OE_Azole_3.bam" "OE_GMM_1.bam" "OE_GMM_2.bam" "OE_GMM_3.bam" "WT_Azole_1.bam" "WT_Azole_2.bam" "WT_Azole_3.bam" "WT_GMM_1.bam" "WT_GMM_2.bam" "WT_GMM_3.bam" "-p" 
Geneid	Chr	Start	End	Strand	Length	Comp_Azole_1	Comp_Azole_2	Comp_Azole_3	Comp_GMM_1	Comp_GMM_2	Comp_GMM_3	Del_Azole_1	Del_Azole_2	Del_Azole_3	Del_GMM_1	Del_GMM_2	Del_GMM_3	OE_Azole_1	OE_Azole_2	OE_Azole_3	OE_GMM_1	OE_GMM_2	OE_GMM_3	WT_Azole_1	WT_Azole_2	WT_Azole_3	WT_GMM_1	WT_GMM_2	WT_GMM_3
AFUB_026180-T	scf_000002_A_fumigatus_A1163;scf_000002_A_fumigatus_A1163;scf_000002_A_fumigatus_A1163	2629361;2629671;2630022	2629607;2629861;2630387	+;+;+	804	2987	2502	2517	3093	2605	2094	2095	1780	2154	3131	2656	3382	2241	2275	2098	2512	3161	2142	3497	1625	2546	7205	2809	2161
AFUB_026190-T	scf_000002_A_fumigatus_A1163;scf_000002_A_fumigatus_A1163	2631139;2632405	2632260;2632866	-;-	1584	2452	5264	5330	6483	7798	8134	6115	5401	6902	6081	5567	3553	6737	7091	6852	7908	5786	8532	2850	6347	5814	2368	5127	6072
AFUB_026200-T	scf_000002_A_fumigatus_A1163;scf_000002_A_fumigatus_A1163	2633495;2633765	2633615;2633934	-;-	291	59	68	55	113	71	73	67	69	55	36	75	86	118	110	111	86	103	84	91	71	85	86	73	83
AFUB_026210-T	scf_000002_A_fumigatus_A1163;scf_000002_A_fumigatus_A1163;scf_000002_A_fumigatus_A1163;scf_000002_A_fumigatus_A1163;scf_000002_A_fumigatus_A1163;scf_000002_A_fumigatus_A1163;scf_000002_A_fumigatus_A1163	2633984;2634428;2634831;2635091;2635298;2636048;2636316	2634371;2634811;2635004;2635242;2635894;2636170;2636333	-;-;-;-;-;-;-	1836	827	1249	732	909	1672	1869	1451	1480	1545	1232	1769	1434	1937	1980	1825	1613	1404	956	1664	1713	1292	839	1701	2020
AFUB_026220-T	scf_000002_A_fumigatus_A1163;scf_000002_A_fumigatus_A1163;scf_000002_A_fumigatus_A1163	2642230;2643035;2643692	2642970;2643636;2644177	+;+;+	1829	4326	3693	2766	4299	3797	3694	2932	2524	3204	3340	2886	2554	2458	2831	2790	3672	3737	3846	1672	1956	2086	2501	2710	2853
AFUB_026230-T	scf_000002_A_fumigatus_A1163	2644243	2646034	-	1792	887	630	496	753	685	720	633	577	647	684	728	621	678	691	734	723	721	519	632	467	562	655	818	691
AFUB_026240-T	scf_000002_A_fumigatus_A1163;scf_000002_A_fumigatus_A1163;scf_000002_A_fumigatus_A1163;scf_000002_A_fumigatus_A1163	2646271;2646730;2647003;2647132	2646668;2646890;2647075;2647304	-;-;-;-	805	38422	22194	19043	53910	26932	28163	17904	14802	18063	50119	23570	40111	17486	19512	14453	35020	35230	40614	22788	16963	27130	101839	42481	28449
AFUB_026250-T	scf_000002_A_fumigatus_A1163;scf_000002_A_fumigatus_A1163;scf_000002_A_fumigatus_A1163;scf_000002_A_fumigatus_A1163;scf_000002_A_fumigatus_A1163;scf_000002_A_fumigatus_A1163;scf_000002_A_fumigatus_A1163	2647484;2648124;2648235;2648414;2648621;2649292;2649536	2647754;2648184;2648346;2648562;2649220;2649423;2650216	+;+;+;+;+;+;+	2006	6561	5337	4123	4736	5413	3920	4215	3721	4321	4178	3846	5593	5464	6051	5530	6140	7160	4539	5091	2936	4063	5129	4058	3535
AFUB_026260-T	scf_000002_A_fumigatus_A1163;scf_000002_A_fumigatus_A1163;scf_000002_A_fumigatus_A1163;scf_000002_A_fumigatus_A1163	2652528;2654702;2656596;2656834	2654649;2656540;2656762;2657555	+;+;+;+	4850	1014	3143	2861	2050	3780	4763	4505	4385	5068	3406	4183	2344	5337	4744	4468	3087	2115	2455	2166	5771	3364	1406	3370	4668
AFUB_026270-T	scf_000002_A_fumigatus_A1163;scf_000002_A_fumigatus_A1163	2657690;2659527	2659444;2660921	+;+	3150	1979	2884	2402	1914	3342	4522	3091	3114	2973	2455	4525	3257	2982	2871	2905	2808	3133	2038	2702	2619	1970	1402	2227	2929
AFUB_026280-T	scf_000002_A_fumigatus_A1163;scf_000002_A_fumigatus_A1163;scf_000002_A_fumigatus_A1163;scf_000002_A_fumigatus_A1163	2661340;2661729;2661885;2662410	2661373;2661739;2662346;2662961	+;+;+;+	1059	5064	5247	4958	2620	5663	6184	4806	4566	5518	4800	5747	5061	5717	5495	4798	5211	5357	5179	5396	4116	4327	3134	5056	5453
AFUB_026290-T	scf_000002_A_fumigatus_A1163;scf_000002_A_fumigatus_A1163;scf_000002_A_fumigatus_A1163;scf_000002_A_fumigatus_A1163	2663265;2664149;2664410;2664513	2664057;2664220;2664432;2664691	-;-;-;-	1067	46976	36506	35033	74522	48586	44262	31793	27592	33313	64853	43380	55830	30019	35065	30003	57043	62220	62523	42420	30311	48793	131867	65723	50333
AFUB_026300-T	scf_000002_A_fumigatus_A1163;scf_000002_A_fumigatus_A1163;scf_000002_A_fumigatus_A1163	2664969;2665056;2665483	2664989;2665416;2665613	+;+;+	513	2357	2846	2213	3999	3230	3057	2474	2055	2305	4603	3461	5065	2190	2649	2080	3445	3725	2912	4102	2060	2913	11416	4765	3490
AFUB_026310-T	scf_000002_A_fumigatus_A1163;scf_000002_A_fumigatus_A1163;scf_000002_A_fumigatus_A1163	2665964;2666146;2666853	2666085;2666792;2666992	-;-;-	909	2164	1981	2548	1666	1982	2379	2667	2600	2651	2661	2722	1594	1964	2275	2048	1640	1542	1793	1791	2244	2676	1596	2474	2651
AFUB_026320-T	scf_000002_A_fumigatus_A1163;scf_000002_A_fumigatus_A1163;scf_000002_A_fumigatus_A1163;scf_000002_A_fumigatus_A1163;scf_000002_A_fumigatus_A1163;scf_000002_A_fumigatus_A1163	2667487;2668311;2668383;2668505;2669209;2669367	2668253;2668331;2668440;2669139;2669311;2670031	+;+;+;+;+;+	2249	591	942	1099	1374	1328	1241	1019	808	1112	1244	1045	1315	975	974	1003	1264	1296	1062	935	887	952	1916	1200	785
AFUB_026330-T	scf_000002_A_fumigatus_A1163;scf_000002_A_fumigatus_A1163	2670043;2671112	2671051;2671427	-;-	1325	1502	2124	2579	1863	1805	1758	1825	1620	1991	1163	1908	1366	2394	2380	2529	1722	1819	1941	1830	1610	1574	1483	1364	1513
AFUB_026340-T	scf_000002_A_fumigatus_A1163;scf_000002_A_fumigatus_A1163;scf_000002_A_fumigatus_A1163;scf_000002_A_fumigatus_A1163	2672124;2673387;2674225;2675473	2673310;2674160;2675408;2675844	-;-;-;-	3517	4894	5933	5390	6454	10229	9944	6944	6120	7737	5924	6943	4356	8831	8420	9066	6933	4838	7679	2339	6428	4762	2097	3979	4717
AFUB_026350-T	scf_000002_A_fumigatus_A1163;scf_000002_A_fumigatus_A1163;scf_000002_A_fumigatus_A1163	2682804;2684296;2684468	2684236;2684407;2685032	-;-;-	2110	2006	2675	2634	2943	3646	3163	3204	2770	3698	2535	2992	3134	3620	3537	3593	3147	3411	2299	3487	2607	2613	1486	3171	2868
AFUB_026360-T	scf_000002_A_fumigatus_A1163;scf_000002_A_fumigatus_A1163;scf_000002_A_fumigatus_A1163;scf_000002_A_fumigatus_A1163;scf_000002_A_fumigatus_A1163	2685759;2686072;2686332;2686641;2686879	2686013;2686219;2686385;2686708;2686986	-;-;-;-;-	633	5764	3298	2990	6615	2799	2663	2326	2159	2308	3897	2916	2807	2177	2401	1818	3015	2734	3909	2908	2252	3488	6848	3058	2782
AFUB_026370-T	scf_000002_A_fumigatus_A1163;scf_000002_A_fumigatus_A1163;scf_000002_A_fumigatus_A1163;scf_000002_A_fumigatus_A1163	2687103;2688011;2689594;2689736	2687956;2689534;2689675;2690321	-;-;-;-	3046	2568	8043	6300	4853	8818	8917	9245	8986	10745	7402	8485	4280	10591	9959	10454	7223	4319	6794	5326	12045	7983	2513	5942	8475
AFUB_026380-T	scf_000002_A_fumigatus_A1163;scf_000002_A_fumigatus_A1163;scf_000002_A_fumigatus_A1163	2690399;2691144;2691303	2691082;2691248;2691680	+;+;+	1167	6871	8356	7795	9426	8785	8461	7622	6798	7799	9567	8953	8479	6801	7971	6904	8399	8574	9500	10658	6539	9022	13685	8831	9210
AFUB_026390-T	scf_000002_A_fumigatus_A1163;scf_000002_A_fumigatus_A1163;scf_000002_A_fumigatus_A1163;scf_000002_A_fumigatus_A1163;scf_000002_A_fumigatus_A1163;scf_000002_A_fumigatus_A1163	2692004;2692359;2692477;2692554;2692645;2693972	2692243;2692421;2692498;2692585;2693913;2695419	+;+;+;+;+;+	3074	10559	7629	6095	6420	7858	9172	8330	7709	8797	7250	7915	4307	8619	8629	8296	7261	5979	6686	3989	9455	7600	5600	6170	8294
AFUB_026400-T	scf_000002_A_fumigatus_A1163;scf_000002_A_fumigatus_A1163;scf_000002_A_fumigatus_A1163;scf_000002_A_fumigatus_A1163;scf_000002_A_fumigatus_A1163;scf_000002_A_fumigatus_A1163	2695527;2696626;2697047;2697518;2698414;2698646	2696571;2696990;2697462;2698286;2698557;2699201	-;-;-;-;-;-	3295	4283	9272	9432	5445	10669	10515	13194	13068	14748	6707	10083	4340	16209	13441	16015	7866	4734	8031	5423	18465	10582	2128	6061	11155
AFUB_026410-T	scf_000002_A_fumigatus_A1163	2699368	2699562	-	195	2	33	27	104	92	99	108	118	119	52	110	50	142	128	141	43	40	38	133	163	45	18	61	134
AFUB_026420-T	scf_000002_A_fumigatus_A1163;scf_000002_A_fumigatus_A1163;scf_000002_A_fumigatus_A1163	2699857;2700024;2701476	2699949;2701418;2701689	+;+;+	1702	1131	2200	2001	1138	1851	1808	2215	2050	2304	1269	1812	1206	2711	2520	2450	1236	1441	1180	2751	2565	2226	824	1666	2085
AFUB_026430-T	scf_000002_A_fumigatus_A1163;scf_000002_A_fumigatus_A1163	2701758;2702289	2702200;2702991	+;+	1146	1437	655	603	945	600	560	711	657	707	586	743	667	620	629	653	431	449	427	822	552	786	625	598	658
AFUB_026440-T	scf_000002_A_fumigatus_A1163	2703325	2704491	-	1167	95545	59643	53822	27374	49517	45251	53493	51063	59297	29273	45237	31804	63630	65837	53130	45502	53481	48840	25501	37702	37418	15580	24182	31987
AFUB_026450-T	scf_000002_A_fumigatus_A1163;scf_000002_A_fumigatus_A1163;scf_000002_A_fumigatus_A1163	2705958;2706501;2706944	2706410;2706887;2707420	-;-;-	1317	7204	3046	2295	2475	3435	5981	2320	1871	2002	2246	3104	2584	2064	2062	1642	2213	2703	2134	1640	1507	1457	1677	1668	1770
AFUB_026460-T	scf_000002_A_fumigatus_A1163;scf_000002_A_fumigatus_A1163	2709314;2709690	2709424;2709830	+;+	252	19	26	21	25	30	17	28	28	19	12	26	34	28	31	25	17	18	5	60	23	36	28	14	21
AFUB_026470-T	scf_000002_A_fumigatus_A1163;scf_000002_A_fumigatus_A1163;scf_000002_A_fumigatus_A1163;scf_000002_A_fumigatus_A1163	2711824;2712631;2712857;2713065	2712550;2712798;2712999;2714740	+;+;+;+	2714	296	1301	1448	1671	2552	2089	2186	1874	2557	3081	2460	2639	1898	1703	1678	1618	970	1434	2498	3220	2893	1508	3001	3218
AFUB_026480-T	scf_000002_A_fumigatus_A1163	2715088	2716221	+	1134	408	463	437	452	588	593	651	560	609	408	560	428	546	627	636	471	443	441	441	559	447	269	457	522
AFUB_026490-T	scf_000002_A_fumigatus_A1163;scf_000002_A_fumigatus_A1163;scf_000002_A_fumigatus_A1163;scf_000002_A_fumigatus_A1163	2716376;2717211;2717500;2717720	2717154;2717426;2717613;2717741	-;-;-;-	1131	533	662	770	461	940	1011	833	701	819	631	825	644	940	951	851	814	824	857	572	905	778	309	634	727
AFUB_026500-T	scf_000002_A_fumigatus_A1163;scf_000002_A_fumigatus_A1163;scf_000002_A_fumigatus_A1163;scf_000002_A_fumigatus_A1163;scf_000002_A_fumigatus_A1163	2718213;2718511;2718986;2719112;2719312	2718451;2718897;2719030;2719259;2720260	+;+;+;+;+	1768	721	978	731	532	891	983	870	833	885	544	827	842	1028	1142	1038	768	691	602	1027	618	673	310	631	534
AFUB_026510-T	scf_000002_A_fumigatus_A1163;scf_000002_A_fumigatus_A1163;scf_000002_A_fumigatus_A1163;scf_000002_A_fumigatus_A1163;scf_000002_A_fumigatus_A1163	2720690;2721256;2723022;2723642;2724434	2721203;2722974;2723579;2724382;2725549	+;+;+;+;+	4648	3293	3857	2187	1532	3715	3857	4177	3715	4099	2206	3177	1609	5287	5059	4797	2297	1463	1839	2173	5081	3051	1230	2332	3528
AFUB_026520-T	scf_000002_A_fumigatus_A1163;scf_000002_A_fumigatus_A1163;scf_000002_A_fumigatus_A1163;scf_000002_A_fumigatus_A1163;scf_000002_A_fumigatus_A1163;scf_000002_A_fumigatus_A1163;scf_000002_A_fumigatus_A1163;scf_000002_A_fumigatus_A1163;scf_000002_A_fumigatus_A1163	2725945;2726061;2726346;2726487;2727080;2727293;2727425;2727591;2727872	2725997;2726242;2726428;2727031;2727230;2727358;2727533;2727806;2728107	+;+;+;+;+;+;+;+;+	1641	2022	2073	1667	1950	2620	1649	1875	1554	2373	1545	1875	2023	2188	2022	2125	1812	1929	1542	1764	1814	2053	1188	1311	1289
AFUB_026530-T	scf_000002_A_fumigatus_A1163;scf_000002_A_fumigatus_A1163;scf_000002_A_fumigatus_A1163;scf_000002_A_fumigatus_A1163;scf_000002_A_fumigatus_A1163;scf_000002_A_fumigatus_A1163	2729493;2730035;2730266;2731293;2731891;2732084	2729777;2730207;2731234;2731400;2732019;2732690	+;+;+;+;+;+	2271	9938	14971	11844	9652	17032	14990	11801	10157	14733	7944	9968	8192	15775	16701	16507	12662	10438	11687	4776	9299	8762	3444	6918	6973
AFUB_026540-T	scf_000002_A_fumigatus_A1163;scf_000002_A_fumigatus_A1163;scf_000002_A_fumigatus_A1163;scf_000002_A_fumigatus_A1163	2733026;2733795;2734015;2734210	2733744;2733934;2734147;2734899	-;-;-;-	1682	331	351	515	409	580	616	481	425	583	431	534	364	507	470	480	345	391	405	412	546	494	287	465	509
AFUB_026550-T	scf_000002_A_fumigatus_A1163;scf_000002_A_fumigatus_A1163;scf_000002_A_fumigatus_A1163;scf_000002_A_fumigatus_A1163;scf_000002_A_fumigatus_A1163	2740424;2742671;2743616;2744099;2744647	2742508;2743435;2743796;2744440;2745356	+;+;+;+;+	4083	2868	4087	3577	2747	4083	4893	5031	5166	4743	4104	5423	2033	4519	4417	4413	3388	1988	3925	3367	7364	5412	2432	3177	6195
AFUB_026560-T	scf_000002_A_fumigatus_A1163;scf_000002_A_fumigatus_A1163;scf_000002_A_fumigatus_A1163	2745855;2746067;2746229	2745894;2746154;2746304	+;+;+	204	1	20	11	68	107	90	92	93	92	87	106	59	76	88	105	79	34	30	41	52	36	16	72	82
AFUB_026570-T	scf_000002_A_fumigatus_A1163;scf_000002_A_fumigatus_A1163	2746362;2747072	2746988;2748766	+;+	2322	558	897	687	701	1507	1373	1116	1072	1303	1138	1101	890	1369	1351	1358	1232	1054	1258	624	995	898	546	913	933
AFUB_026580-T	scf_000002_A_fumigatus_A1163;scf_000002_A_fumigatus_A1163;scf_000002_A_fumigatus_A1163;scf_000002_A_fumigatus_A1163	2749094;2749665;2750147;2750366	2749552;2750082;2750299;2750875	+;+;+;+	1540	2334	3128	2756	3964	3342	2647	2815	2638	2861	3078	3482	3804	3381	3230	3353	3172	2938	2346	4654	2661	2700	3821	3789	3235
AFUB_026590-T	scf_000002_A_fumigatus_A1163;scf_000002_A_fumigatus_A1163;scf_000002_A_fumigatus_A1163;scf_000002_A_fumigatus_A1163;scf_000002_A_fumigatus_A1163	2751436;2751676;2752286;2752866;2753229	2751472;2752220;2752805;2753173;2753294	+;+;+;+;+	1476	5957	5635	3799	3839	6054	4821	5175	4715	5638	5138	5528	4970	5762	6211	6167	4083	5349	3391	7830	4870	4780	4219	5090	5471
AFUB_026600-T	scf_000002_A_fumigatus_A1163	2753721	2757696	+	3976	4282	2732	2964	2140	3402	4012	3589	3091	3805	3490	3548	2910	4264	3891	3682	2749	2439	1838	2819	3836	3026	1972	4009	3780
AFUB_026610-T	scf_000002_A_fumigatus_A1163;scf_000002_A_fumigatus_A1163;scf_000002_A_fumigatus_A1163;scf_000002_A_fumigatus_A1163	2757777;2758126;2758258;2758407	2757800;2758178;2758311;2759331	+;+;+;+	1056	2238	2946	2180	1356	1783	2077	1877	1778	2165	1682	1846	1983	2865	2647	2733	1607	1667	1379	2023	1789	2047	1133	1567	1395
AFUB_026620-T	scf_000002_A_fumigatus_A1163;scf_000002_A_fumigatus_A1163;scf_000002_A_fumigatus_A1163	2760268;2760960;2761641	2760885;2761589;2761913	+;+;+	1521	180	296	312	249	345	398	387	376	375	296	397	320	375	405	401	268	251	158	632	366	383	245	416	405
AFUB_026630-T	scf_000002_A_fumigatus_A1163;scf_000002_A_fumigatus_A1163;scf_000002_A_fumigatus_A1163	2763882;2764857;2765731	2764763;2765653;2767502	-;-;-	3451	929	2333	2491	1631	3410	3678	3424	3442	3861	2422	3285	1926	3940	3824	3689	2856	1892	2781	2081	3823	3159	1182	2577	3121
AFUB_026640-T	scf_000002_A_fumigatus_A1163;scf_000002_A_fumigatus_A1163;scf_000002_A_fumigatus_A1163	2770477;2771230;2771679	2771162;2771606;2772295	-;-;-	1680	7262	3664	2682	5302	4110	3373	3292	2792	3001	4294	4400	5976	2971	3321	3029	3665	4749	3461	5420	2706	3609	7685	4429	3819
AFUB_026650-T	scf_000002_A_fumigatus_A1163;scf_000002_A_fumigatus_A1163;scf_000002_A_fumigatus_A1163;scf_000002_A_fumigatus_A1163	2772411;2773093;2773421;2775849	2773027;2773368;2775639;2776384	-;-;-;-	3648	2572	4222	4452	4125	6394	7365	7396	7126	7959	6133	7200	3335	6682	6067	6954	4565	2880	4401	3050	7793	4868	2446	4415	6133
AFUB_026660-T	scf_000002_A_fumigatus_A1163	2776538	2778318	+	1781	1152	1667	1488	1728	2623	2088	1842	1778	2146	2512	1990	2906	1777	1821	1891	2012	2079	1510	2329	1497	1696	1370	2628	1708
AFUB_026670-T	scf_000002_A_fumigatus_A1163	2778568	2780076	+	1509	738	1738	1333	772	1691	1654	1519	1323	1771	1064	1293	1084	1793	1918	1679	1251	1170	1244	1439	1453	1383	450	1122	1169
AFUB_026680-T	scf_000002_A_fumigatus_A1163;scf_000002_A_fumigatus_A1163	2780622;2782552	2782494;2783161	-;-	2483	829	1443	1571	1104	1773	1891	1920	1714	1814	1067	1812	939	2055	2026	2052	1278	1073	1347	1155	2175	1505	540	1316	2191
AFUB_026690-T	scf_000002_A_fumigatus_A1163;scf_000002_A_fumigatus_A1163	2783301;2783646	2783588;2785760	+;+	2403	888	1842	2653	1610	2127	2635	2912	2951	3100	1862	2860	1103	3164	3040	3144	2019	1391	2011	1731	3782	2599	675	2051	3323
AFUB_026700-T	scf_000002_A_fumigatus_A1163;scf_000002_A_fumigatus_A1163	2787762;2788136	2788073;2789497	+;+	1674	1685	3482	4981	2562	5949	3918	3799	3685	6343	3026	3475	2831	4602	3684	3565	11063	10254	4823	2004	3043	2612	1827	3888	3650
AFUB_026710-T	scf_000002_A_fumigatus_A1163;scf_000002_A_fumigatus_A1163;scf_000002_A_fumigatus_A1163;scf_000002_A_fumigatus_A1163	2789734;2789845;2790442;2790646	2789783;2790390;2790579;2790796	-;-;-;-	885	9274	6581	7018	8964	6428	5615	6621	6087	6716	5887	6959	6325	6691	6989	7102	6678	6862	6032	8690	5331	6487	5805	6265	6391
AFUB_026720-T	scf_000002_A_fumigatus_A1163;scf_000002_A_fumigatus_A1163;scf_000002_A_fumigatus_A1163;scf_000002_A_fumigatus_A1163	2791156;2791549;2791738;2792102	2791437;2791666;2792037;2792629	+;+;+;+	1228	2082	3899	4794	4263	3498	3606	3423	3134	3735	2739	3078	2173	3733	3901	3840	3701	3099	4495	2491	3218	4112	2081	2358	2891
AFUB_026730-T	scf_000002_A_fumigatus_A1163;scf_000002_A_fumigatus_A1163;scf_000002_A_fumigatus_A1163;scf_000002_A_fumigatus_A1163;scf_000002_A_fumigatus_A1163;scf_000002_A_fumigatus_A1163;scf_000002_A_fumigatus_A1163;scf_000002_A_fumigatus_A1163	2792733;2792987;2793244;2793434;2794767;2794893;2795276;2795461	2792931;2793189;2793382;2794715;2794841;2795157;2795407;2796404	-;-;-;-;-;-;-;-	3239	322	482	644	537	1562	764	782	679	1124	467	713	558	738	764	927	515	446	322	361	875	524	164	618	598
AFUB_026740-T	scf_000002_A_fumigatus_A1163;scf_000002_A_fumigatus_A1163;scf_000002_A_fumigatus_A1163;scf_000002_A_fumigatus_A1163;scf_000002_A_fumigatus_A1163;scf_000002_A_fumigatus_A1163;scf_000002_A_fumigatus_A1163;scf_000002_A_fumigatus_A1163;scf_000002_A_fumigatus_A1163	2796819;2797269;2797580;2797685;2797831;2797971;2798058;2798209;2798325	2797200;2797525;2797630;2797778;2797911;2797992;2798139;2798260;2798742	-;-;-;-;-;-;-;-;-	1439	6451	4617	3164	4443	3910	4316	4218	4059	3944	3452	4500	4119	3980	4098	3918	3638	3396	3017	5417	3646	4146	2908	4684	4871
AFUB_026750-T	scf_000002_A_fumigatus_A1163;scf_000002_A_fumigatus_A1163;scf_000002_A_fumigatus_A1163;scf_000002_A_fumigatus_A1163;scf_000002_A_fumigatus_A1163	2798959;2799450;2799848;2800007;2800128	2799375;2799773;2799931;2800045;2800469	-;-;-;-;-	1206	1022	2286	1813	1909	1696	1892	1852	1754	1811	1923	2007	1936	2012	2144	1787	1921	1614	1724	2362	1796	2199	1768	1932	2061
AFUB_026760-T	scf_000002_A_fumigatus_A1163;scf_000002_A_fumigatus_A1163;scf_000002_A_fumigatus_A1163;scf_000002_A_fumigatus_A1163	2800514;2800963;2801120;2801591	2800882;2801041;2801528;2803420	+;+;+;+	2687	1929	2186	1784	1320	2093	2228	2155	1898	2305	1959	2101	1148	2738	2583	2602	1715	1460	1726	1996	2689	2160	948	1792	2426
AFUB_026770-T	scf_000002_A_fumigatus_A1163;scf_000002_A_fumigatus_A1163;scf_000002_A_fumigatus_A1163;scf_000002_A_fumigatus_A1163	2803572;2803668;2803817;2804204	2803590;2803757;2804143;2805456	+;+;+;+	1689	822	1292	1358	923	1335	1446	1333	1225	1551	1116	1276	780	1807	1612	1773	1183	998	1337	1156	1563	1423	743	939	1339
AFUB_026780-T	scf_000002_A_fumigatus_A1163;scf_000002_A_fumigatus_A1163;scf_000002_A_fumigatus_A1163	2805893;2806150;2806700	2806030;2806642;2807851	+;+;+	1783	3364	3587	3428	4771	3867	4296	3285	2541	3415	4782	3740	4769	3027	3359	3110	5343	5224	5355	2782	2601	3644	7847	4475	3671
AFUB_026790-T	scf_000002_A_fumigatus_A1163	2807967	2808830	-	864	4588	2330	2670	3098	1680	1985	2006	1823	1928	2755	1969	2167	1873	1886	1603	1995	1839	2093	1883	1644	2294	3441	2300	1936
AFUB_026800-T	scf_000002_A_fumigatus_A1163	2810727	2811545	-	819	4761	7640	10384	2570	2859	3519	7855	6970	8209	2277	3430	2724	8177	7404	6386	3327	2685	4087	4104	5359	6317	1272	2915	3282
AFUB_026810-T	scf_000002_A_fumigatus_A1163;scf_000002_A_fumigatus_A1163;scf_000002_A_fumigatus_A1163;scf_000002_A_fumigatus_A1163	2812373;2812489;2812637;2813079	2812416;2812546;2813023;2813135	-;-;-;-	546	890	1012	770	905	1101	1083	958	986	844	1635	1415	1295	966	1028	1015	965	954	759	2103	1405	1058	2302	1779	2447
AFUB_026820-T	scf_000002_A_fumigatus_A1163;scf_000002_A_fumigatus_A1163;scf_000002_A_fumigatus_A1163;scf_000002_A_fumigatus_A1163	2813505;2813833;2814161;2814294	2813536;2814094;2814226;2814410	+;+;+;+	477	63650	29787	27487	43012	35638	28339	26082	22925	25175	32915	32102	52958	22733	23233	20621	28307	39300	28733	29164	15174	23616	70568	29490	22308
AFUB_026830-T	scf_000002_A_fumigatus_A1163;scf_000002_A_fumigatus_A1163;scf_000002_A_fumigatus_A1163;scf_000002_A_fumigatus_A1163	2814564;2815334;2815783;2815963	2815286;2815733;2815895;2816671	-;-;-;-	1945	439	693	620	463	609	644	654	537	797	503	510	606	978	914	853	585	478	485	836	711	728	314	469	509
AFUB_026840-T	scf_000002_A_fumigatus_A1163;scf_000002_A_fumigatus_A1163;scf_000002_A_fumigatus_A1163	2816846;2817917;2818110	2817866;2818054;2818965	-;-;-	2015	170	577	541	627	809	936	794	640	886	769	716	440	812	856	812	740	514	787	494	738	620	354	629	701
AFUB_026850-T	scf_000002_A_fumigatus_A1163;scf_000002_A_fumigatus_A1163;scf_000002_A_fumigatus_A1163	2819189;2819492;2820144	2819302;2820084;2820252	+;+;+	816	701	714	589	908	602	725	582	575	550	564	640	634	589	612	625	607	640	518	616	480	667	1087	568	560
AFUB_026860-T	scf_000002_A_fumigatus_A1163;scf_000002_A_fumigatus_A1163	2820605;2821042	2820925;2821567	-;-	847	2365	2462	2367	2031	2623	2229	2669	2432	2610	3170	3316	3391	2245	2593	2278	2292	2271	1894	3924	2456	2591	3019	2946	3410
AFUB_026870-T	scf_000002_A_fumigatus_A1163;scf_000002_A_fumigatus_A1163;scf_000002_A_fumigatus_A1163;scf_000002_A_fumigatus_A1163;scf_000002_A_fumigatus_A1163;scf_000002_A_fumigatus_A1163	2821987;2822307;2823034;2823460;2825733;2825837	2822251;2822980;2823408;2825617;2825773;2825863	-;-;-;-;-;-	3540	1144	3406	1885	1626	3367	4135	4021	3995	4062	2020	3655	1646	5524	4926	5244	2424	1599	1718	2826	5565	2699	844	2426	3948
AFUB_026880-T	scf_000002_A_fumigatus_A1163;scf_000002_A_fumigatus_A1163;scf_000002_A_fumigatus_A1163;scf_000002_A_fumigatus_A1163	2826900;2827352;2827454;2827564	2827228;2827390;2827500;2827949	+;+;+;+	801	2133	2650	2201	2563	2810	2982	2205	2391	2503	2821	2918	3188	1918	2499	1950	2521	2260	2317	2352	1394	1807	1863	2549	2208
AFUB_026890-T	scf_000002_A_fumigatus_A1163;scf_000002_A_fumigatus_A1163;scf_000002_A_fumigatus_A1163;scf_000002_A_fumigatus_A1163;scf_000002_A_fumigatus_A1163;scf_000002_A_fumigatus_A1163;scf_000002_A_fumigatus_A1163	2828299;2828455;2828873;2829197;2829320;2829946;2830161	2828394;2828809;2829138;2829261;2829835;2830086;2830383	-;-;-;-;-;-;-	1662	2357	2637	2011	1743	2443	2393	2329	2296	2607	1855	2342	1531	3251	2931	3147	2028	1740	1741	2651	2911	2322	787	1896	2652
AFUB_026900-T	scf_000002_A_fumigatus_A1163;scf_000002_A_fumigatus_A1163;scf_000002_A_fumigatus_A1163	2831238;2831781;2832119	2831704;2831947;2832459	+;+;+	975	2366	1738	1845	3309	2303	1954	1547	1279	1620	2339	1782	2898	1498	1786	1274	2298	2851	1950	1846	1215	1723	6887	2496	2149
