# Program:featureCounts v2.0.6; Command:"featureCounts" "-g" "gene_id" "-G" "db/AfumigatusAf293_Genome.fasta" "-s" "0" "-a" "db/AfumigatusAf293_Genes.gtf" "--tmpDir" "/scratch/jstajich/15483333" "-o" "results/read_count_Af293.tsv" "-F" "GTF" "-T" "24" "-M" "Comp_Azole_1.bam" "Comp_Azole_2.bam" "Comp_Azole_3.bam" "Comp_GMM_1.bam" "Comp_GMM_2.bam" "Comp_GMM_3.bam" "Del_Azole_1.bam" "Del_Azole_2.bam" "Del_Azole_3.bam" "Del_GMM_1.bam" "Del_GMM_2.bam" "Del_GMM_3.bam" "OE_Azole_1.bam" "OE_Azole_2.bam" "OE_Azole_3.bam" "OE_GMM_1.bam" "OE_GMM_2.bam" "OE_GMM_3.bam" "WT_Azole_1.bam" "WT_Azole_2.bam" "WT_Azole_3.bam" "WT_GMM_1.bam" "WT_GMM_2.bam" "WT_GMM_3.bam" "-p" 
Geneid	Chr	Start	End	Strand	Length	Comp_Azole_1	Comp_Azole_2	Comp_Azole_3	Comp_GMM_1	Comp_GMM_2	Comp_GMM_3	Del_Azole_1	Del_Azole_2	Del_Azole_3	Del_GMM_1	Del_GMM_2	Del_GMM_3	OE_Azole_1	OE_Azole_2	OE_Azole_3	OE_GMM_1	OE_GMM_2	OE_GMM_3	WT_Azole_1	WT_Azole_2	WT_Azole_3	WT_GMM_1	WT_GMM_2	WT_GMM_3
Afu1g14820-T	Chr1_A_fumigatus_Af293;Chr1_A_fumigatus_Af293	3973915;3975173	3974082;3975259	-;-	255	32	29	52	265	265	361	398	353	374	201	265	94	338	247	325	114	29	55	145	458	82	44	173	329
Afu1g14830-T	Chr1_A_fumigatus_Af293;Chr1_A_fumigatus_Af293	3975616;3977016	3976958;3977917	-;-	2245	4501	5187	4447	2960	4328	4070	4890	4650	5503	2891	4205	2880	6139	6154	6559	3626	3498	3307	5319	4915	4532	1619	3182	3740
Afu1g14840-T	Chr1_A_fumigatus_Af293	3978377	3979807	+	1431	288	429	600	366	481	425	427	374	429	383	422	492	577	598	492	470	587	560	667	346	493	431	486	422
Afu1g14850-T	Chr1_A_fumigatus_Af293;Chr1_A_fumigatus_Af293;Chr1_A_fumigatus_Af293	3979877;3980239;3981159	3980148;3981087;3981944	+;+;+	1907	3910	5230	4580	3181	4144	4471	4316	4253	4693	3916	5332	3028	4366	4559	4449	4100	3371	4265	3882	6193	5697	2534	5945	8232
Afu1g14860-T	Chr1_A_fumigatus_Af293;Chr1_A_fumigatus_Af293;Chr1_A_fumigatus_Af293	3982268;3982940;3984558	3982851;3984479;3985537	-;-;-	3104	275	673	944	610	1090	1283	1756	1586	1616	811	1067	894	1533	1577	1304	1233	1012	774	953	1000	735	345	719	851
Afu1g14870-T	Chr1_A_fumigatus_Af293;Chr1_A_fumigatus_Af293;Chr1_A_fumigatus_Af293	3986218;3986421;3986869	3986345;3986791;3988403	+;+;+	2034	508	556	537	527	653	732	607	586	593	705	612	394	631	794	757	558	497	524	613	655	668	263	634	814
Afu1g14880-T	Chr1_A_fumigatus_Af293;Chr1_A_fumigatus_Af293;Chr1_A_fumigatus_Af293	3988460;3988733;3989375	3988661;3989310;3990830	+;+;+	2236	859	884	879	506	750	1003	698	625	784	456	799	534	1001	819	889	779	665	837	362	737	660	193	655	602
Afu1g14890-T	Chr1_A_fumigatus_Af293;Chr1_A_fumigatus_Af293;Chr1_A_fumigatus_Af293	3990841;3992004;3992952	3991946;3992692;3993853	-;-;-	2697	555	1440	1531	643	1262	1461	1432	1388	1600	711	1062	728	1970	1710	1753	1224	890	947	811	1598	1172	341	850	928
Afu1g14895-T	Chr1_A_fumigatus_Af293;Chr1_A_fumigatus_Af293	3994723;3995093	3995039;3996514	+;+	1739	291	125	162	153	119	128	119	105	104	103	91	175	95	130	136	77	145	94	107	94	107	156	108	92
Afu1g14910-T	Chr1_A_fumigatus_Af293;Chr1_A_fumigatus_Af293;Chr1_A_fumigatus_Af293	3996887;3998433;3998796	3998335;3998738;3999624	-;-;-	2584	1479	3898	4591	2219	3393	3218	3843	3578	4334	2457	3206	1952	4808	4623	4873	3170	2346	2883	4079	4288	3905	1188	2496	3157
Afu1g14920-T	Chr1_A_fumigatus_Af293;Chr1_A_fumigatus_Af293	3999726;4000132	4000006;4001973	+;+	2123	4460	6012	4113	3178	5381	5109	5316	4958	6116	4489	5053	4504	6232	6453	6558	4445	4271	3396	6353	5240	4801	3172	5107	5464
Afu1g14930-T	Chr1_A_fumigatus_Af293;Chr1_A_fumigatus_Af293	4002927;4003334	4003270;4003364	+;+	375	5466	8529	7503	9643	10818	12395	9831	9025	9827	19568	12922	15058	8152	10133	8421	11740	13023	10606	9571	7246	9568	19805	13432	9481
Afu1g14940-T	Chr1_A_fumigatus_Af293;Chr1_A_fumigatus_Af293;Chr1_A_fumigatus_Af293;Chr1_A_fumigatus_Af293;Chr1_A_fumigatus_Af293;Chr1_A_fumigatus_Af293	4004644;4004739;4004887;4005199;4005918;4006922	4004673;4004823;4005113;4005853;4006856;4007079	+;+;+;+;+;+	2094	3924	4967	5385	3196	5024	5220	5169	5508	5659	3873	5393	2314	6662	5577	6235	4164	3502	4583	2685	6814	5651	1869	3437	5369
Afu1g14945-T	Chr1_A_fumigatus_Af293;Chr1_A_fumigatus_Af293;Chr1_A_fumigatus_Af293;Chr1_A_fumigatus_Af293;Chr1_A_fumigatus_Af293;Chr1_A_fumigatus_Af293	4007284;4007368;4008685;4008859;4009791;4010664	4007304;4008566;4008782;4009724;4010169;4011539	-;-;-;-;-;-	3439	2187	4515	6114	2147	4845	5778	6339	6328	6849	3612	5505	3825	6960	5322	5187	5210	4338	5114	3008	4992	4125	843	4267	5083
Afu1g14950-T	Chr1_A_fumigatus_Af293	4011604	4014419	-	2816	2853	3238	2754	2193	3135	3542	3340	3415	3279	3443	3625	3426	3373	3310	3237	4002	3660	3244	3403	3133	2954	2527	3992	3403
Afu1g14960-T	Chr1_A_fumigatus_Af293;Chr1_A_fumigatus_Af293;Chr1_A_fumigatus_Af293	4014463;4015146;4019790	4015095;4019652;4020587	-;-;-	5938	1341	2322	2225	1348	2989	3164	3483	3211	3807	1563	2369	1374	4630	3929	4212	2058	1464	1643	1510	4185	2021	987	1898	2876
Afu1g14970-T	Chr1_A_fumigatus_Af293;Chr1_A_fumigatus_Af293;Chr1_A_fumigatus_Af293;Chr1_A_fumigatus_Af293;Chr1_A_fumigatus_Af293;Chr1_A_fumigatus_Af293;Chr1_A_fumigatus_Af293	4020778;4021374;4021604;4021759;4021964;4022034;4022201	4021315;4021541;4021684;4021904;4021980;4022144;4022375	-;-;-;-;-;-;-	1236	1759	947	852	1028	886	693	682	676	827	626	819	1639	859	882	771	621	1323	595	888	332	715	1703	791	586
Afu1g14980-T	Chr1_A_fumigatus_Af293;Chr1_A_fumigatus_Af293	4022668;4025424	4025365;4025911	+;+	3186	366	354	266	242	400	396	386	328	412	181	338	270	432	362	339	321	290	176	298	264	277	122	188	229
Afu1g14990-T	Chr1_A_fumigatus_Af293;Chr1_A_fumigatus_Af293	4025992;4027981	4027924;4028837	+;+	2790	1459	1356	799	1432	1699	1804	1298	1231	1493	946	1172	738	1563	1643	1642	1336	1136	1102	566	1197	961	465	876	1202
Afu1g15000-T	Chr1_A_fumigatus_Af293;Chr1_A_fumigatus_Af293;Chr1_A_fumigatus_Af293;Chr1_A_fumigatus_Af293	4029090;4029648;4029848;4031493	4029554;4029792;4031425;4031693	+;+;+;+	2389	2016	2903	4030	4907	5212	7667	5214	5322	5409	4922	5848	2289	4161	4569	4302	4982	3665	6784	1355	5058	3662	2088	3315	5786
Afu1g15010-T	Chr1_A_fumigatus_Af293;Chr1_A_fumigatus_Af293;Chr1_A_fumigatus_Af293;Chr1_A_fumigatus_Af293;Chr1_A_fumigatus_Af293;Chr1_A_fumigatus_Af293	4031939;4033469;4034131;4034397;4038255;4038377	4033405;4034072;4034340;4038157;4038277;4038777	-;-;-;-;-;-	6466	1034	2237	2745	1584	3348	3796	3692	3699	4055	1896	2982	1257	4913	3962	3899	2425	1368	2247	1123	4778	2228	624	1917	3509
Afu1g15020-T	Chr1_A_fumigatus_Af293;Chr1_A_fumigatus_Af293;Chr1_A_fumigatus_Af293	4039173;4039808;4040080	4039602;4039991;4040722	+;+;+	1257	54352	53319	50217	154996	88722	76034	54570	47642	59294	118798	72910	108941	57496	61897	58808	102792	110585	107195	90460	54540	71198	230917	115818	86533
Afu1g15030-T	Chr1_A_fumigatus_Af293;Chr1_A_fumigatus_Af293;Chr1_A_fumigatus_Af293;Chr1_A_fumigatus_Af293	4040855;4041069;4041180;4041536	4040978;4041104;4041467;4043685	+;+;+;+	2598	2802	2399	1986	1544	3018	2843	1957	1777	2304	1623	1790	1348	2630	2902	3029	2496	2502	2262	1331	1512	1702	1004	1514	1649
Afu1g15040-T	Chr1_A_fumigatus_Af293	4043808	4045069	+	1262	520	818	822	840	760	948	778	729	896	723	801	699	896	1032	828	746	692	878	931	825	961	692	691	802
Afu1g15050-T	Chr1_A_fumigatus_Af293;Chr1_A_fumigatus_Af293;Chr1_A_fumigatus_Af293	4045354;4048423;4048640	4048360;4048572;4048736	-;-;-	3254	2127	2264	2752	1315	2356	3087	2455	2491	2462	1963	2902	1060	2757	2807	2774	1901	1398	1996	1505	3689	2657	1030	1904	2730
Afu1g15070-T	Chr1_A_fumigatus_Af293;Chr1_A_fumigatus_Af293;Chr1_A_fumigatus_Af293;Chr1_A_fumigatus_Af293;Chr1_A_fumigatus_Af293	4048848;4049311;4049909;4050441;4050702	4049247;4049852;4050347;4050643;4051002	-;-;-;-;-	1885	4056	3722	2943	2476	3954	3504	3949	3574	4138	2939	3720	3418	3914	4369	3924	2873	3007	2584	4394	3616	3437	2084	3004	3304
Afu1g15080-T	Chr1_A_fumigatus_Af293	4051360	4053219	+	1860	844	2234	1879	1838	2961	2855	2898	2718	3117	2195	2705	1733	3505	3658	3485	2166	1689	2183	2459	2982	2163	815	2003	2899
Afu1g15090-T	Chr1_A_fumigatus_Af293;Chr1_A_fumigatus_Af293;Chr1_A_fumigatus_Af293;Chr1_A_fumigatus_Af293;Chr1_A_fumigatus_Af293;Chr1_A_fumigatus_Af293	4053794;4054946;4055347;4055571;4055702;4055813	4054890;4055295;4055514;4055640;4055736;4056147	-;-;-;-;-;-	2055	1940	2649	2931	1841	3126	2794	2905	2673	3610	2370	2747	2010	3869	3378	3684	2465	2250	2127	3125	3017	2877	1493	2575	2759
Afu1g15100-T	Chr1_A_fumigatus_Af293;Chr1_A_fumigatus_Af293;Chr1_A_fumigatus_Af293;Chr1_A_fumigatus_Af293	4056263;4056683;4056913;4057201	4056616;4056846;4057147;4057564	+;+;+;+	1117	1238	714	524	592	560	487	660	564	474	724	730	790	693	626	578	516	557	444	1208	534	716	1469	698	783
Afu1g15110-T	Chr1_A_fumigatus_Af293;Chr1_A_fumigatus_Af293;Chr1_A_fumigatus_Af293	4057994;4058086;4058518	4058018;4058278;4063914	+;+;+	5615	622	1161	987	977	2123	3090	2404	2349	2367	1589	2564	1224	2833	2037	2075	1586	790	899	1132	2935	1209	526	1973	3082
Afu1g15120-T	Chr1_A_fumigatus_Af293;Chr1_A_fumigatus_Af293	4064003;4066692	4066637;4067009	-;-	2953	510	1106	1003	885	1317	1409	1255	1144	1430	921	1154	760	1390	1559	1447	891	625	792	888	1400	1190	612	1192	1356
Afu1g15130-T	Chr1_A_fumigatus_Af293	4068045	4069671	-	1627	6922	3952	4263	2987	3828	3836	4245	4145	4445	4735	4221	4293	4947	4667	4822	4335	4379	3926	6951	4036	4890	3968	4979	4133
Afu1g15140-T	Chr1_A_fumigatus_Af293;Chr1_A_fumigatus_Af293;Chr1_A_fumigatus_Af293;Chr1_A_fumigatus_Af293	4069695;4070395;4070741;4071283	4070329;4070679;4071160;4073246	-;-;-;-	3304	6493	7156	7474	7669	9054	10879	6923	6530	6690	9333	8545	4708	6983	8838	7543	11007	7569	15199	2746	5741	6430	6169	6121	8444
Afu1g15150-T	Chr1_A_fumigatus_Af293;Chr1_A_fumigatus_Af293;Chr1_A_fumigatus_Af293;Chr1_A_fumigatus_Af293;Chr1_A_fumigatus_Af293;Chr1_A_fumigatus_Af293;Chr1_A_fumigatus_Af293;Chr1_A_fumigatus_Af293;Chr1_A_fumigatus_Af293;Chr1_A_fumigatus_Af293	4075779;4076077;4076381;4076846;4077490;4077568;4077648;4077923;4078237;4078575	4075981;4076332;4076788;4077441;4077513;4077588;4077867;4078175;4078512;4079636	+;+;+;+;+;+;+;+;+;+	3319	457	764	567	631	1044	1081	819	749	1016	865	986	1004	930	1001	969	935	725	628	791	859	708	601	747	853
Afu1g15160-T	Chr1_A_fumigatus_Af293;Chr1_A_fumigatus_Af293;Chr1_A_fumigatus_Af293	4080364;4080711;4080943	4080660;4080881;4081592	+;+;+	1118	6295	7451	6356	4938	5924	6460	5539	4716	5395	6133	5229	6159	6312	7065	6284	7139	6918	7414	5483	3985	6023	5873	4931	3360
Afu1g15170-T	Chr1_A_fumigatus_Af293;Chr1_A_fumigatus_Af293;Chr1_A_fumigatus_Af293;Chr1_A_fumigatus_Af293	4081993;4082307;4082814;4083429	4082230;4082724;4083334;4083476	+;+;+;+	1225	545	802	969	698	947	831	767	607	767	608	670	752	882	909	973	737	896	773	450	531	735	653	928	722
Afu1g15180-T	Chr1_A_fumigatus_Af293;Chr1_A_fumigatus_Af293;Chr1_A_fumigatus_Af293;Chr1_A_fumigatus_Af293	4084049;4084513;4084688;4085753	4084457;4084635;4085680;4085788	-;-;-;-	1561	1465	3449	4265	2869	2645	5718	6785	8156	5267	7169	10143	4764	4748	4538	4800	3994	2805	3759	11957	13554	8275	4576	16394	15988
Afu1g15190-T	Chr1_A_fumigatus_Af293;Chr1_A_fumigatus_Af293	4086758;4087830	4087236;4088021	+;+	671	31	25	27	56	31	34	16	27	32	46	32	48	47	26	21	12	28	18	43	38	40	52	63	32
Afu1g15200-T	Chr1_A_fumigatus_Af293;Chr1_A_fumigatus_Af293;Chr1_A_fumigatus_Af293;Chr1_A_fumigatus_Af293;Chr1_A_fumigatus_Af293	4088537;4089287;4089773;4090777;4091899	4089182;4089725;4090705;4091792;4092064	-;-;-;-;-	3200	2838	5996	5938	3782	5933	7120	7565	7520	7813	4562	6817	3583	7635	6887	7002	4679	3763	4228	4112	9209	6123	2941	5103	7081
Afu1g15210-T	Chr1_A_fumigatus_Af293;Chr1_A_fumigatus_Af293;Chr1_A_fumigatus_Af293	4093031;4094293;4094775	4094165;4094717;4094797	-;-;-	1583	1044	1090	1080	1121	1591	1733	1277	1211	1352	1951	1671	2050	1070	1331	1113	1667	1648	1372	1973	1177	1508	3219	2384	1758
Afu1g15220-T	Chr1_A_fumigatus_Af293;Chr1_A_fumigatus_Af293	4094823;4095151	4095044;4098315	+;+	3387	674	794	655	764	736	628	702	644	677	779	847	939	706	781	676	663	742	700	1283	650	870	1378	854	739
Afu1g15230-T	Chr1_A_fumigatus_Af293;Chr1_A_fumigatus_Af293;Chr1_A_fumigatus_Af293	4101069;4101800;4102602	4101557;4102548;4103721	+;+;+	2358	390	1071	1198	758	1507	1609	1523	1514	1902	1185	1280	838	2048	1839	2069	1172	905	845	669	1792	1278	515	1012	1370
Afu1g15240-T	Chr1_A_fumigatus_Af293;Chr1_A_fumigatus_Af293;Chr1_A_fumigatus_Af293;Chr1_A_fumigatus_Af293	4104167;4104433;4104588;4104796	4104359;4104500;4104722;4105293	-;-;-;-	894	2320	1817	1746	3244	2234	1374	1579	1392	1517	2180	1894	3524	1595	1613	1452	1800	2720	1570	2456	1000	1730	8792	2335	1886
Afu1g15250-T	Chr1_A_fumigatus_Af293;Chr1_A_fumigatus_Af293;Chr1_A_fumigatus_Af293	4105294;4106232;4106825	4106153;4106769;4107020	+;+;+	1594	3119	3164	2491	2936	2377	2667	2522	2290	2591	2340	2618	2022	2942	3090	3187	2362	2367	2069	3706	2787	2856	2577	2467	2785
Afu1g15260-T	Chr1_A_fumigatus_Af293;Chr1_A_fumigatus_Af293;Chr1_A_fumigatus_Af293;Chr1_A_fumigatus_Af293	4107476;4107751;4108821;4109090	4107692;4108527;4109009;4109855	-;-;-;-	1949	28265	33548	28332	16006	29633	21576	29128	28868	36494	14057	19806	14308	39188	31632	33128	22088	21714	25591	15261	21347	18282	3838	7899	9529
Afu1g15270-T	Chr1_A_fumigatus_Af293	4111044	4114184	+	3141	10384	11935	10239	15165	18755	17958	22336	21236	18826	31828	22116	18005	12308	13627	12533	22078	19181	14091	10873	11810	9044	25937	22821	21332
Afu1g15280-T	Chr1_A_fumigatus_Af293;Chr1_A_fumigatus_Af293;Chr1_A_fumigatus_Af293	4114229;4114768;4115476	4114692;4115426;4116394	-;-;-	2042	667	970	1177	1081	1087	1573	838	807	913	1356	1099	1064	858	835	753	1483	1474	1354	831	893	1171	2828	1664	1431
Afu1g15290-T	Chr1_A_fumigatus_Af293;Chr1_A_fumigatus_Af293;Chr1_A_fumigatus_Af293;Chr1_A_fumigatus_Af293;Chr1_A_fumigatus_Af293;Chr1_A_fumigatus_Af293	4119094;4119920;4120113;4120467;4120677;4121163	4119858;4120053;4120394;4120574;4120874;4121388	-;-;-;-;-;-	1713	72	86	62	64	76	100	69	44	75	52	78	56	60	75	85	69	38	56	62	93	87	101	104	99
Afu1g15300-T	Chr1_A_fumigatus_Af293;Chr1_A_fumigatus_Af293;Chr1_A_fumigatus_Af293;Chr1_A_fumigatus_Af293;Chr1_A_fumigatus_Af293	4124095;4125354;4125452;4125591;4126136	4125294;4125400;4125531;4126083;4127115	+;+;+;+;+	2800	267	701	733	720	913	594	544	590	877	694	497	424	835	844	820	562	383	689	428	775	698	194	327	448
Afu1g15310-T	Chr1_A_fumigatus_Af293;Chr1_A_fumigatus_Af293	4127950;4128992	4128930;4131397	+;+	3387	945	1736	1530	1920	2706	3214	2311	1995	2232	1890	2034	1539	2487	2506	2535	1968	1410	1516	1011	2283	1619	933	2032	2071
Afu1g15330-T	Chr1_A_fumigatus_Af293;Chr1_A_fumigatus_Af293;Chr1_A_fumigatus_Af293	4131672;4132501;4133027	4132452;4132964;4133227	+;+;+	1446	627	474	645	541	708	636	645	510	661	642	735	578	547	624	556	664	578	515	530	639	580	563	604	563
Afu1g15340-T	Chr1_A_fumigatus_Af293;Chr1_A_fumigatus_Af293;Chr1_A_fumigatus_Af293;Chr1_A_fumigatus_Af293;Chr1_A_fumigatus_Af293;Chr1_A_fumigatus_Af293;Chr1_A_fumigatus_Af293	4134031;4134289;4134448;4135114;4135398;4135830;4136048	4134232;4134334;4135057;4135325;4135772;4135978;4136196	-;-;-;-;-;-;-	1743	275	1844	1476	1226	2139	2943	2849	2662	2610	1817	2895	1438	3053	2729	3033	1870	1224	1365	2081	3755	2043	726	1961	2824
Afu1g15350-T	Chr1_A_fumigatus_Af293;Chr1_A_fumigatus_Af293;Chr1_A_fumigatus_Af293;Chr1_A_fumigatus_Af293;Chr1_A_fumigatus_Af293;Chr1_A_fumigatus_Af293	4136692;4136782;4136912;4137128;4137310;4137863	4136753;4136861;4137059;4137237;4137778;4138007	-;-;-;-;-;-	1014	13305	10177	7657	10405	14368	8011	9800	8358	11051	9652	10194	17098	7472	8677	9088	10438	16393	7504	9732	4724	7068	9190	9970	6987
Afu1g15360-T	Chr1_A_fumigatus_Af293;Chr1_A_fumigatus_Af293	4138603;4138850	4138753;4140018	+;+	1320	1154	1184	1025	1795	2180	1277	1318	1218	1474	1807	1711	2418	934	1185	1242	1351	2163	1343	2081	955	1479	4021	2194	1803
Afu1g15370-T	Chr1_A_fumigatus_Af293;Chr1_A_fumigatus_Af293;Chr1_A_fumigatus_Af293;Chr1_A_fumigatus_Af293;Chr1_A_fumigatus_Af293;Chr1_A_fumigatus_Af293;Chr1_A_fumigatus_Af293;Chr1_A_fumigatus_Af293;Chr1_A_fumigatus_Af293;Chr1_A_fumigatus_Af293	4140597;4140960;4141422;4141535;4141924;4142076;4142207;4143282;4143439;4144175	4140903;4141356;4141471;4141852;4142015;4142124;4143214;4143382;4144114;4145377	+;+;+;+;+;+;+;+;+;+	4201	226	1048	1422	776	1678	2109	2172	2170	2374	1241	1827	710	2342	1946	2195	1344	775	1109	1040	3258	1454	476	1930	2982
Afu1g15380-T	Chr1_A_fumigatus_Af293	4145406	4148134	+	2729	2494	3057	2504	2544	3253	4412	3665	3445	3350	2994	4019	1995	4350	4422	4176	3302	2334	3003	2518	5124	3772	1490	3714	4726
Afu1g15390-T	Chr1_A_fumigatus_Af293;Chr1_A_fumigatus_Af293;Chr1_A_fumigatus_Af293	4149909;4150079;4150262	4149965;4150179;4150772	+;+;+	669	8942	7858	6482	4836	8176	7363	5987	5106	6239	7222	7640	9518	6135	6881	6308	7167	9805	7065	8619	5325	8081	13898	8457	7689
Afu1g15400-T	Chr1_A_fumigatus_Af293;Chr1_A_fumigatus_Af293	4150810;4152218	4152161;4152381	-;-	1516	2562	2199	2366	1862	2021	1959	2017	1925	2289	2119	2396	2081	2045	2349	1853	2182	2319	2391	1973	2034	2521	3153	2300	2535
Afu1g15410-T	Chr1_A_fumigatus_Af293	4153695	4155176	+	1482	49	120	92	82	225	276	306	281	311	221	265	198	295	228	258	173	104	92	215	293	141	50	252	307
Afu1g15420-T	Chr1_A_fumigatus_Af293;Chr1_A_fumigatus_Af293;Chr1_A_fumigatus_Af293;Chr1_A_fumigatus_Af293;Chr1_A_fumigatus_Af293	4155430;4155702;4156030;4156229;4156456	4155648;4155976;4156160;4156387;4156571	+;+;+;+;+	900	106	246	277	84	174	271	230	177	219	149	251	199	213	255	170	239	167	186	181	251	258	106	287	230
Afu1g15430-T	Chr1_A_fumigatus_Af293;Chr1_A_fumigatus_Af293;Chr1_A_fumigatus_Af293;Chr1_A_fumigatus_Af293;Chr1_A_fumigatus_Af293	4158030;4158682;4159160;4159395;4159589	4158630;4159110;4159344;4159488;4160172	+;+;+;+;+	1893	4636	5017	4910	2618	1907	1390	3128	2668	3884	1461	1387	1610	6846	5986	6639	1818	2206	1652	5773	3185	4352	1984	1686	1447
Afu1g15440-T	Chr1_A_fumigatus_Af293;Chr1_A_fumigatus_Af293;Chr1_A_fumigatus_Af293;Chr1_A_fumigatus_Af293;Chr1_A_fumigatus_Af293	4161002;4161121;4162876;4163107;4169811	4161023;4162827;4163051;4169760;4169992	+;+;+;+;+	8741	1094	999	1234	1319	2305	2942	2341	2000	2323	2218	2345	1728	2146	1838	1692	1686	1325	1205	969	1851	1495	2156	2677	2701
Afu1g15450-T	Chr1_A_fumigatus_Af293;Chr1_A_fumigatus_Af293;Chr1_A_fumigatus_Af293;Chr1_A_fumigatus_Af293	4170826;4171944;4172459;4172595	4171877;4172395;4172527;4172996	-;-;-;-	1975	4119	5771	6103	8631	9206	10529	6409	5701	6513	9388	7757	8105	5339	6904	5834	10311	9489	11487	4428	4988	6689	8822	8205	7159
Afu1g15460-T	Chr1_A_fumigatus_Af293;Chr1_A_fumigatus_Af293;Chr1_A_fumigatus_Af293;Chr1_A_fumigatus_Af293	4173214;4174858;4175035;4176218	4174800;4174912;4176153;4177257	-;-;-;-	3801	2496	2020	2163	2113	4002	5143	3786	3748	3864	4430	4303	2640	3783	3575	3510	3633	2670	2708	2113	3911	2309	2168	4085	4619
Afu1g15470-T	Chr1_A_fumigatus_Af293;Chr1_A_fumigatus_Af293;Chr1_A_fumigatus_Af293	4177332;4178726;4178830	4178668;4178778;4181661	-;-;-	4222	860	840	734	720	1132	1601	1469	1500	1414	1240	1659	841	1312	1122	1103	914	665	784	772	1502	910	482	1054	1444
Afu1g15490-T	Chr1_A_fumigatus_Af293;Chr1_A_fumigatus_Af293;Chr1_A_fumigatus_Af293	4182074;4183543;4184621	4183478;4184458;4187434	-;-;-	5135	1588	4481	4509	4856	5538	10575	6774	6954	6463	7628	10235	3681	6020	6063	5801	5701	2819	5653	5103	15087	9031	4506	9559	17319
Afu1g15500-T	Chr1_A_fumigatus_Af293;Chr1_A_fumigatus_Af293	4188081;4189347	4189277;4196719	+;+	8570	1526	1640	1748	2143	2359	2337	1817	1626	1910	2329	2018	2190	1821	1782	2024	2186	1922	1804	2308	1845	2058	2816	2720	2506
Afu1g15510-T	Chr1_A_fumigatus_Af293	4196987	4198702	+	1716	265	630	820	872	1133	1238	995	864	1024	995	965	953	995	945	1029	1086	1102	848	691	860	704	661	1108	798
Afu1g15520-T	Chr1_A_fumigatus_Af293;Chr1_A_fumigatus_Af293;Chr1_A_fumigatus_Af293;Chr1_A_fumigatus_Af293;Chr1_A_fumigatus_Af293;Chr1_A_fumigatus_Af293;Chr1_A_fumigatus_Af293;Chr1_A_fumigatus_Af293	4198914;4199227;4199685;4200168;4200377;4201739;4202515;4202839	4199155;4199630;4200114;4200318;4201677;4202459;4202708;4202958	-;-;-;-;-;-;-;-	3563	440	481	411	375	598	705	774	791	676	507	810	372	605	607	558	486	344	313	296	664	336	163	470	797
Afu1g15530-T	Chr1_A_fumigatus_Af293;Chr1_A_fumigatus_Af293	4203504;4203619	4203554;4204329	+;+	762	928	397	382	594	468	526	544	540	516	619	770	920	446	448	388	468	473	356	632	410	396	764	726	535
Afu1g15540-T	Chr1_A_fumigatus_Af293;Chr1_A_fumigatus_Af293	4204572;4204832	4204766;4205545	+;+	909	1335	1351	740	2753	1580	1262	1175	1127	1087	1386	1449	1838	964	1041	1044	1133	1507	980	1332	860	973	2281	1109	1190
Afu1g15550-T	Chr1_A_fumigatus_Af293	4206662	4209274	+	2613	1956	5552	5085	5073	8834	7848	8989	9242	10293	7156	8028	5754	8523	7201	7726	8577	5751	7105	3150	6947	4563	1996	6205	6925
Afu1g15560-T	Chr1_A_fumigatus_Af293;Chr1_A_fumigatus_Af293	4209533;4210619	4210542;4211341	+;+	1733	1444	1005	780	1431	1424	945	923	710	1052	1322	1074	1616	790	907	925	908	1161	676	640	526	716	1500	819	482
Afu1g15570-T	Chr1_A_fumigatus_Af293;Chr1_A_fumigatus_Af293;Chr1_A_fumigatus_Af293;Chr1_A_fumigatus_Af293	4211595;4211778;4212553;4213269	4211722;4212502;4213216;4213779	+;+;+;+	2028	727	1283	1170	887	1371	1209	1189	1172	1397	1068	1212	1052	1578	1566	1797	999	969	950	1268	1436	1205	643	1030	1231
Afu1g15580-T	Chr1_A_fumigatus_Af293	4213976	4214794	+	819	1335	1481	1121	2546	1499	1129	1156	1023	1225	1351	1401	1328	1069	1190	1390	1107	1151	1043	1506	1044	1353	1625	1184	1194
Afu1g15590-T	Chr1_A_fumigatus_Af293;Chr1_A_fumigatus_Af293;Chr1_A_fumigatus_Af293;Chr1_A_fumigatus_Af293;Chr1_A_fumigatus_Af293	4215045;4215263;4215466;4215692;4215827	4215210;4215382;4215532;4215709;4216101	-;-;-;-;-	646	4591	4196	4429	4280	3729	4806	3949	3853	3701	5238	4736	3277	3285	3748	3398	4843	3550	5654	3558	3755	5021	4992	4962	4742
Afu1g15610-T	Chr1_A_fumigatus_Af293	4216387	4217931	-	1545	4162	4495	6075	4623	5713	5824	3050	2623	3910	3516	4184	3569	4934	5828	6035	5264	5205	6592	2233	2019	1898	1552	1454	1695
Afu1g15620-T	Chr1_A_fumigatus_Af293;Chr1_A_fumigatus_Af293	4219206;4219767	4219702;4221360	+;+	2091	1106	2292	1894	1537	2770	2234	1858	1680	2527	1367	1348	1286	2902	2918	3182	2134	1833	2343	934	1421	1543	474	1236	1067
Afu1g15630-T	Chr1_A_fumigatus_Af293;Chr1_A_fumigatus_Af293	4221386;4222788	4221425;4222981	-;-	234	97	167	213	346	251	293	318	262	385	277	342	286	279	274	329	214	183	213	337	248	208	126	278	280
